Theme,Context,Selector,Property,Value
classic,i-html,.inv-event[1],inline.styleMarginTop,
classic,i-html,.inv-event[1],inline.styleMarginBottom,
classic,i-html,.inv-event[1],wrap.lineCount,7
classic,i-html,.inv-event[1],wrap.textContentTrim,Ceremonie religioasăBiserica Adormirea Maicii Domnului02-19-2026 ora 14:20Deschide în Waze
classic,i-html,.inv-event[2],computed.fontFamily,"""Cormorant Garamond"", serif"
classic,i-html,.inv-event[2],computed.fontSize,13.11px
classic,i-html,.inv-event[2],computed.lineHeight,19.0095px
classic,i-html,.inv-event[2],computed.letterSpacing,normal
classic,i-html,.inv-event[2],computed.textTransform,none
classic,i-html,.inv-event[2],computed.marginTop,0px
classic,i-html,.inv-event[2],computed.marginBottom,0px
classic,i-html,.inv-event[2],computed.paddingTop,0px
classic,i-html,.inv-event[2],computed.paddingBottom,0px
classic,i-html,.inv-event[2],geometry.x,648.344
classic,i-html,.inv-event[2],geometry.y,723.938
classic,i-html,.inv-event[2],geometry.width,103.313
classic,i-html,.inv-event[2],geometry.height,76.094
classic,i-html,.inv-event[2],geometry.clientWidth,103
classic,i-html,.inv-event[2],geometry.clientHeight,76
classic,i-html,.inv-event[2],geometry.scrollWidth,103
classic,i-html,.inv-event[2],geometry.scrollHeight,76
classic,i-html,.inv-event[2],inline.styleAttr,
classic,i-html,.inv-event[2],inline.styleFontSize,
classic,i-html,.inv-event[2],inline.styleMarginTop,
classic,i-html,.inv-event[2],inline.styleMarginBottom,
classic,i-html,.inv-event[2],wrap.lineCount,6
classic,i-html,.inv-event[2],wrap.textContentTrim,PetrecereaRestaurant Calipso02-03-2026 ora 20:00Deschide în Waze
classic,i-html,__timing__,navStartIso,2026-02-13T22:05:04.377Z
classic,i-html,__timing__,domContentLoadedIso,2026-02-13T22:05:04.411Z
classic,i-html,__timing__,pdfReadyIso,
classic,i-html,__timing__,deltaDomToPdfReadyMs,
classic,i-html,__diagnostics__,hasPdfModeFlag,false
classic,i-html,__diagnostics__,hasPdfReadyFlag,false
classic,i-html,__diagnostics__,userAgent,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/144.0.0.0 Safari/537.36"
classic,i-html,__diagnostics__,stable,true
classic,i-html,__diagnostics__,probesUsed,4
classic,i-html,__diagnostics__,url,https://www.teinvit.com/i/280-e245bbbb3b2a72f7003e
classic,pdf-html,.teinvit-preview,computed.fontFamily,"""Times New Roman"""
classic,pdf-html,.teinvit-preview,computed.fontSize,17.25px
classic,pdf-html,.teinvit-preview,computed.lineHeight,normal
classic,pdf-html,.teinvit-preview,computed.letterSpacing,normal
classic,pdf-html,.teinvit-preview,computed.textTransform,none
classic,pdf-html,.teinvit-preview,computed.marginTop,0px
classic,pdf-html,.teinvit-preview,computed.marginBottom,0px
classic,pdf-html,.teinvit-preview,computed.paddingTop,0px
classic,pdf-html,.teinvit-preview,computed.paddingBottom,0px
classic,pdf-html,.teinvit-preview,geometry.x,420.5
classic,pdf-html,.teinvit-preview,geometry.y,80
classic,pdf-html,.teinvit-preview,geometry.width,559
classic,pdf-html,.teinvit-preview,geometry.height,794
classic,pdf-html,.teinvit-preview,geometry.clientWidth,559
classic,pdf-html,.teinvit-preview,geometry.clientHeight,794
classic,pdf-html,.teinvit-preview,geometry.scrollWidth,559
classic,pdf-html,.teinvit-preview,geometry.scrollHeight,794
classic,pdf-html,.teinvit-preview,inline.styleAttr,
classic,pdf-html,.teinvit-preview,inline.styleFontSize,
classic,pdf-html,.teinvit-preview,inline.styleMarginTop,
classic,pdf-html,.teinvit-preview,inline.styleMarginBottom,
classic,pdf-html,.teinvit-canvas,computed.fontFamily,"""Cormorant Garamond"", serif"
classic,pdf-html,.teinvit-canvas,computed.fontSize,17.25px
classic,pdf-html,.teinvit-canvas,computed.lineHeight,23.2875px
classic,pdf-html,.teinvit-canvas,computed.letterSpacing,normal
classic,pdf-html,.teinvit-canvas,computed.textTransform,none
classic,pdf-html,.teinvit-canvas,computed.marginTop,0px
classic,pdf-html,.teinvit-canvas,computed.marginBottom,0px
classic,pdf-html,.teinvit-canvas,computed.paddingTop,0px
classic,pdf-html,.teinvit-canvas,computed.paddingBottom,0px
classic,pdf-html,.teinvit-canvas,geometry.x,465.219
classic,pdf-html,.teinvit-canvas,geometry.y,191.156
classic,pdf-html,.teinvit-canvas,geometry.width,469.563
classic,pdf-html,.teinvit-canvas,geometry.height,651.094
classic,pdf-html,.teinvit-canvas,geometry.clientWidth,470
classic,pdf-html,.teinvit-canvas,geometry.clientHeight,651
classic,pdf-html,.teinvit-canvas,geometry.scrollWidth,470
classic,pdf-html,.teinvit-canvas,geometry.scrollHeight,651
classic,pdf-html,.teinvit-canvas,inline.styleAttr,font-size: 1em;
classic,pdf-html,.teinvit-canvas,inline.styleFontSize,1em
classic,pdf-html,.teinvit-canvas,inline.styleMarginTop,
classic,pdf-html,.teinvit-canvas,inline.styleMarginBottom,
classic,pdf-html,.inv-names,computed.fontFamily,"""Cormorant Garamond"", serif"
classic,pdf-html,.inv-names,computed.fontSize,30.1875px
classic,pdf-html,.inv-names,computed.lineHeight,37.7344px
classic,pdf-html,.inv-names,computed.letterSpacing,normal
classic,pdf-html,.inv-names,computed.textTransform,none
classic,pdf-html,.inv-names,computed.marginTop,0px
classic,pdf-html,.inv-names,computed.marginBottom,36.225px
classic,pdf-html,.inv-names,computed.paddingTop,0px
classic,pdf-html,.inv-names,computed.paddingBottom,0px
classic,pdf-html,.inv-names,geometry.x,637.953
classic,pdf-html,.inv-names,geometry.y,191.156
classic,pdf-html,.inv-names,geometry.width,124.078
classic,pdf-html,.inv-names,geometry.height,113.203
classic,pdf-html,.inv-names,geometry.clientWidth,124
classic,pdf-html,.inv-names,geometry.clientHeight,113
classic,pdf-html,.inv-names,geometry.scrollWidth,124
classic,pdf-html,.inv-names,geometry.scrollHeight,113
classic,pdf-html,.inv-names,inline.styleAttr,white-space: pre-line;
classic,pdf-html,.inv-names,inline.styleFontSize,
classic,pdf-html,.inv-names,inline.styleMarginTop,
classic,pdf-html,.inv-names,inline.styleMarginBottom,
classic,pdf-html,.inv-names,wrap.lineCount,3
classic,pdf-html,.inv-names,wrap.textContentTrim,"Ruxandra
&
Alexandru"
classic,pdf-html,.inv-message,computed.fontFamily,"""Cormorant Garamond"", serif"
classic,pdf-html,.inv-message,computed.fontSize,15.18px
classic,pdf-html,.inv-message,computed.lineHeight,22.77px
classic,pdf-html,.inv-message,computed.letterSpacing,normal
classic,pdf-html,.inv-message,computed.textTransform,none
classic,pdf-html,.inv-message,computed.marginTop,21.252px
classic,pdf-html,.inv-message,computed.marginBottom,21.252px
classic,pdf-html,.inv-message,computed.paddingTop,0px
classic,pdf-html,.inv-message,computed.paddingBottom,0px
classic,pdf-html,.inv-message,geometry.x,465.219
classic,pdf-html,.inv-message,geometry.y,504.328
classic,pdf-html,.inv-message,geometry.width,469.563
classic,pdf-html,.inv-message,geometry.height,91.125
classic,pdf-html,.inv-message,geometry.clientWidth,470
classic,pdf-html,.inv-message,geometry.clientHeight,91
classic,pdf-html,.inv-message,geometry.scrollWidth,470
classic,pdf-html,.inv-message,geometry.scrollHeight,91
classic,pdf-html,.inv-message,inline.styleAttr,
classic,pdf-html,.inv-message,inline.styleFontSize,
classic,pdf-html,.inv-message,inline.styleMarginTop,
classic,pdf-html,.inv-message,inline.styleMarginBottom,
classic,pdf-html,.inv-message,wrap.lineCount,4
classic,pdf-html,.inv-message,wrap.textContentTrim,"Vă invităm cu drag să ne fiți alături în una dintre cele mai frumoase zile din viața noastră, când vom spune „DA” în fața lui Dumnezeu și a celor dragi. Prezența voastră va însemna enorm pentru noi și va transforma acest moment într-o amintire de neuitat."
classic,pdf-html,.section-title[0],computed.fontFamily,"""Cormorant Garamond"", serif"
classic,pdf-html,.section-title[0],computed.fontSize,10.35px
classic,pdf-html,.section-title[0],computed.lineHeight,13.9725px
classic,pdf-html,.section-title[0],computed.letterSpacing,1.242px
classic,pdf-html,.section-title[0],computed.textTransform,uppercase
classic,pdf-html,.section-title[0],computed.marginTop,9.315px
classic,pdf-html,.section-title[0],computed.marginBottom,6.21px
classic,pdf-html,.section-title[0],computed.paddingTop,0px
classic,pdf-html,.section-title[0],computed.paddingBottom,0px
classic,pdf-html,.section-title[0],geometry.x,597.219
classic,pdf-html,.section-title[0],geometry.y,363.688
classic,pdf-html,.section-title[0],geometry.width,205.547
classic,pdf-html,.section-title[0],geometry.height,13.953
classic,pdf-html,.section-title[0],geometry.clientWidth,206
classic,pdf-html,.section-title[0],geometry.clientHeight,14
classic,pdf-html,.section-title[0],geometry.scrollWidth,206
classic,pdf-html,.section-title[0],geometry.scrollHeight,14
classic,pdf-html,.section-title[0],inline.styleAttr,
classic,pdf-html,.section-title[0],inline.styleFontSize,
classic,pdf-html,.section-title[0],inline.styleMarginTop,
classic,pdf-html,.section-title[0],inline.styleMarginBottom,
classic,pdf-html,.section-title[1],computed.fontFamily,"""Cormorant Garamond"", serif"
classic,pdf-html,.section-title[1],computed.fontSize,8.073px
classic,pdf-html,.section-title[1],computed.lineHeight,11.3022px
classic,pdf-html,.section-title[1],computed.letterSpacing,0.96876px
classic,pdf-html,.section-title[1],computed.textTransform,uppercase
classic,pdf-html,.section-title[1],computed.marginTop,7.2657px
classic,pdf-html,.section-title[1],computed.marginBottom,4.8438px
classic,pdf-html,.section-title[1],computed.paddingTop,0px
classic,pdf-html,.section-title[1],computed.paddingBottom,0px
classic,pdf-html,.section-title[1],geometry.x,660.938
classic,pdf-html,.section-title[1],geometry.y,434.656
classic,pdf-html,.section-title[1],geometry.width,78.109
classic,pdf-html,.section-title[1],geometry.height,11.297
classic,pdf-html,.section-title[1],geometry.clientWidth,78
classic,pdf-html,.section-title[1],geometry.clientHeight,11
classic,pdf-html,.section-title[1],geometry.scrollWidth,78
classic,pdf-html,.section-title[1],geometry.scrollHeight,11
classic,pdf-html,.section-title[1],inline.styleAttr,
classic,pdf-html,.section-title[1],inline.styleFontSize,
classic,pdf-html,.section-title[1],inline.styleMarginTop,
classic,pdf-html,.section-title[1],inline.styleMarginBottom,
classic,pdf-html,.inv-events,computed.fontFamily,"""Cormorant Garamond"", serif"
classic,pdf-html,.inv-events,computed.fontSize,13.8px
classic,pdf-html,.inv-events,computed.lineHeight,20.01px
classic,pdf-html,.inv-events,computed.letterSpacing,normal
classic,pdf-html,.inv-events,computed.textTransform,none
classic,pdf-html,.inv-events,computed.marginTop,16.56px
classic,pdf-html,.inv-events,computed.marginBottom,0px
classic,pdf-html,.inv-events,computed.paddingTop,0px
classic,pdf-html,.inv-events,computed.paddingBottom,0px
classic,pdf-html,.inv-events,geometry.x,539.719
classic,pdf-html,.inv-events,geometry.y,633.25
classic,pdf-html,.inv-events,geometry.width,320.563
classic,pdf-html,.inv-events,geometry.height,198.781
classic,pdf-html,.inv-events,geometry.clientWidth,321
classic,pdf-html,.inv-events,geometry.clientHeight,199
classic,pdf-html,.inv-events,geometry.scrollWidth,321
classic,pdf-html,.inv-events,geometry.scrollHeight,199
classic,pdf-html,.inv-events,inline.styleAttr,
classic,pdf-html,.inv-events,inline.styleFontSize,
classic,pdf-html,.inv-events,inline.styleMarginTop,
classic,pdf-html,.inv-events,inline.styleMarginBottom,
classic,pdf-html,.events-row.top,computed.fontFamily,"""Cormorant Garamond"", serif"
classic,pdf-html,.events-row.top,computed.fontSize,13.8px
classic,pdf-html,.events-row.top,computed.lineHeight,20.01px
classic,pdf-html,.events-row.top,computed.letterSpacing,normal
classic,pdf-html,.events-row.top,computed.textTransform,none
classic,pdf-html,.events-row.top,computed.marginTop,13.8px
classic,pdf-html,.events-row.top,computed.marginBottom,0px
classic,pdf-html,.events-row.top,computed.paddingTop,0px
classic,pdf-html,.events-row.top,computed.paddingBottom,0px
classic,pdf-html,.events-row.top,geometry.x,539.719
classic,pdf-html,.events-row.top,geometry.y,647.047
classic,pdf-html,.events-row.top,geometry.width,320.563
classic,pdf-html,.events-row.top,geometry.height,95.094
classic,pdf-html,.events-row.top,geometry.clientWidth,321
classic,pdf-html,.events-row.top,geometry.clientHeight,95
classic,pdf-html,.events-row.top,geometry.scrollWidth,321
classic,pdf-html,.events-row.top,geometry.scrollHeight,95
classic,pdf-html,.events-row.top,inline.styleAttr,
classic,pdf-html,.events-row.top,inline.styleFontSize,
classic,pdf-html,.events-row.top,inline.styleMarginTop,
classic,pdf-html,.events-row.top,inline.styleMarginBottom,
classic,pdf-html,.events-row.bottom,computed.fontFamily,"""Cormorant Garamond"", serif"
classic,pdf-html,.events-row.bottom,computed.fontSize,13.8px
classic,pdf-html,.events-row.bottom,computed.lineHeight,20.01px
classic,pdf-html,.events-row.bottom,computed.letterSpacing,normal
classic,pdf-html,.events-row.bottom,computed.textTransform,none
classic,pdf-html,.events-row.bottom,computed.marginTop,13.8px
classic,pdf-html,.events-row.bottom,computed.marginBottom,0px
classic,pdf-html,.events-row.bottom,computed.paddingTop,0px
classic,pdf-html,.events-row.bottom,computed.paddingBottom,0px
classic,pdf-html,.events-row.bottom,geometry.x,539.719
classic,pdf-html,.events-row.bottom,geometry.y,755.938
classic,pdf-html,.events-row.bottom,geometry.width,320.563
classic,pdf-html,.events-row.bottom,geometry.height,76.094
classic,pdf-html,.events-row.bottom,geometry.clientWidth,321
classic,pdf-html,.events-row.bottom,geometry.clientHeight,76
classic,pdf-html,.events-row.bottom,geometry.scrollWidth,321
classic,pdf-html,.events-row.bottom,geometry.scrollHeight,76
classic,pdf-html,.events-row.bottom,inline.styleAttr,
classic,pdf-html,.events-row.bottom,inline.styleFontSize,
classic,pdf-html,.events-row.bottom,inline.styleMarginTop,
classic,pdf-html,.events-row.bottom,inline.styleMarginBottom,
classic,pdf-html,.inv-parents-wrapper,computed.fontFamily,"""Cormorant Garamond"", serif"
classic,pdf-html,.inv-parents-wrapper,computed.fontSize,17.25px
classic,pdf-html,.inv-parents-wrapper,computed.lineHeight,23.2875px
classic,pdf-html,.inv-parents-wrapper,computed.letterSpacing,normal
classic,pdf-html,.inv-parents-wrapper,computed.textTransform,none
classic,pdf-html,.inv-parents-wrapper,computed.marginTop,13.8px
classic,pdf-html,.inv-parents-wrapper,computed.marginBottom,0px
classic,pdf-html,.inv-parents-wrapper,computed.paddingTop,0px
classic,pdf-html,.inv-parents-wrapper,computed.paddingBottom,0px
classic,pdf-html,.inv-parents-wrapper,geometry.x,597.219
classic,pdf-html,.inv-parents-wrapper,geometry.y,354.375
classic,pdf-html,.inv-parents-wrapper,geometry.width,205.547
classic,pdf-html,.inv-parents-wrapper,geometry.height,62.266
classic,pdf-html,.inv-parents-wrapper,geometry.clientWidth,206
classic,pdf-html,.inv-parents-wrapper,geometry.clientHeight,62
classic,pdf-html,.inv-parents-wrapper,geometry.scrollWidth,206
classic,pdf-html,.inv-parents-wrapper,geometry.scrollHeight,62
classic,pdf-html,.inv-parents-wrapper,inline.styleAttr,
classic,pdf-html,.inv-parents-wrapper,inline.styleFontSize,
classic,pdf-html,.inv-parents-wrapper,inline.styleMarginTop,
classic,pdf-html,.inv-parents-wrapper,inline.styleMarginBottom,
classic,pdf-html,.inv-nasi,computed.fontFamily,"""Cormorant Garamond"", serif"
classic,pdf-html,.inv-nasi,computed.fontSize,13.455px
classic,pdf-html,.inv-nasi,computed.lineHeight,18.837px
classic,pdf-html,.inv-nasi,computed.letterSpacing,normal
classic,pdf-html,.inv-nasi,computed.textTransform,none
classic,pdf-html,.inv-nasi,computed.marginTop,10.764px
classic,pdf-html,.inv-nasi,computed.marginBottom,13.455px
classic,pdf-html,.inv-nasi,computed.paddingTop,0px
classic,pdf-html,.inv-nasi,computed.paddingBottom,0px
classic,pdf-html,.inv-nasi,geometry.x,660.938
classic,pdf-html,.inv-nasi,geometry.y,427.391
classic,pdf-html,.inv-nasi,geometry.width,78.109
classic,pdf-html,.inv-nasi,geometry.height,42.234
classic,pdf-html,.inv-nasi,geometry.clientWidth,78
classic,pdf-html,.inv-nasi,geometry.clientHeight,42
classic,pdf-html,.inv-nasi,geometry.scrollWidth,78
classic,pdf-html,.inv-nasi,geometry.scrollHeight,42
